class_id,class_a_survives,class_b_survives,class_b_attack_cost,class_b_auc_gns
e849088e731b6272,True,True,,0.5145710951915771
b1a7f90062c0d62d,True,False,1.0,0.37499855116669206
bb9a3157cd3959d3,True,False,1.0,0.4037510833248962
934f181845b305c0,True,False,2.0,0.42566356214331014
14709c68f0d380bb,True,False,2.0,0.45384567018072286
004357f29d430e75,True,False,2.0,0.4529124254025447
3f6e1c07dc447ae0,True,False,2.0,0.41695793518903196
1a2603046273b010,True,False,2.0,0.4761290784760664
dc5948d5ef1f9f14,True,True,,0.6279707626622997
8bbc978c8f8a648a,True,False,2.0,0.5261422306874557
cd8d3acfe382968e,True,False,2.0,0.5601279740811989
35439fef3fe46b50,True,True,,0.6040516242183926
b6f0c35cf5291e0b,True,False,1.0,0.38937871485943776
9ac23d7ae5113c02,True,False,2.0,0.4322192771084337
b2621cf5c83bc658,True,True,,0.5229120481927712
2149a74c903a6202,True,True,,0.5812536766785452
c87028894b8057c6,True,True,,0.5058154618473896
bbce00646967516c,True,False,2.0,0.43550843373493986
fb4a7cae8d0cb6e1,True,True,,0.5555084337349397
4bdc74bbdc9903c5,True,False,2.0,0.5252158836689038
1c7d68a2043bab49,True,False,2.0,0.4686417670682731
b0e608d251061764,True,False,2.0,0.43496024096385544
7d90a094419908be,True,False,2.0,0.43167108433734935
9e63738b9d266201,True,True,,0.588641767068273
1bd52b0d85f0e69a,True,False,2.0,0.4911881371640408
5d7ff61c921734c2,True,True,,0.5859008032128514
294957c52512e19d,True,False,2.0,0.41524638554216875
fab41381a120c46e,True,True,,0.4440806740475415
a16771125d6e869c,True,False,2.0,0.4645303212851406
da7503e23f2fc227,True,True,,0.4829150602409638
e9e7d75b30c9b2b5,True,False,1.0,0.3651078313253012
a0d476385c65cbc1,True,False,1.0,0.39284638554216866
d585a54b3426b128,True,True,,0.40904397590361447
629794e641b97adc,True,False,1.0,0.36296987951807225
87d78dfd1ec4ef03,True,True,,0.40348192771084335
23bde3428ddb31b1,True,True,,0.45857530120481926
84eba7873e3d82ec,True,True,,0.45489819277108434
b34d31d4ab44d495,True,True,,0.48762951807228916
9ac9df5b7ef8ccbf,True,True,,0.40293373493975904
cb20230d19f54a3d,True,True,,0.7175921686746988
fcb4a406a30ffebb,True,True,,0.5573090361445783
419d1da6f86ea18e,True,True,,0.7082728915662652
a8553a14b14ec210,True,True,,0.5510048192771084
be90c3f55b726e81,True,False,1.0,0.26315048192771084
158dd77546184b9c,True,False,1.0,0.27015048192771085
c357e1c60f82cfdf,True,False,1.0,0.27015048192771085
f679ba293d884353,True,True,,0.44265048192771084
e75263b2f8f4b142,True,False,1.0,0.32265048192771084
be283f0da4b1a844,True,False,1.0,0.32265048192771084
bf8bd070956bb6cf,True,True,,0.44265048192771084
c6ae6a35cbe2db71,True,True,,0.49515048192771083
8ffba9ed00ef1def,True,False,1.0,0.37515048192771083
280ecb5bc960958c,True,True,,0.5476504819277108
1e6f31704a3469d8,True,True,,0.5476504819277108
2a71d7eac4b67e29,True,True,,0.5170534136546184
bf26f18e207a8738,True,False,2.0,0.41442409638554223
57c8c28cc35558ef,True,True,,0.5355204819277108
2f47b743c86d0a29,True,True,,0.42181265060240963
2a378e0a400907fa,True,True,,0.42181265060240963
fd8145929e26d7b6,True,True,,0.45430459702889225
43bd0b57f0b382bf,True,False,1.0,0.38855642570281124
8f8c08b104948114,True,False,1.0,0.3020867469879518
95c4f8677a608055,True,False,1.0,0.3067463855421687
f71f8d4eecc6b484,True,True,,0.5213433734939759
282aa881f6b97315,True,False,1.0,0.24593072289156623
769a0997e5bcc315,True,False,1.0,0.40627710843373493
c889c84178590c71,True,False,1.0,0.25944156626506026
3abbb461781c075b,True,False,1.0,0.40627710843373493
4ab060599270d2ca,True,True,,0.3673012048192771
8f190bea90f5d6b8,True,False,2.0,0.42062204054312485
fbb54fa50642d9c5,True,False,2.0,0.4555073112964678
9ce22cd2a4bf3673,True,True,,0.6789404627857224
2d02ff4cddf40dbc,True,False,2.0,0.5225815404475043
0a47376d0aecedc1,True,True,,0.535794578313253
76bbccbaaef2a528,True,False,2.0,0.41497228915662654
2e92535d58b9040b,True,True,,0.5151347389558233
eae8433474bdc11b,True,False,1.0,0.3277560240963855
c188038cc85e212f,True,True,,0.4778576305220884
41975a0cd63f8f54,True,False,1.0,0.30126445783132527
2ca42f10a224cbc7,True,False,2.0,0.4944982052102215
5d1334412cd28a01,True,False,1.0,0.3907491967871486
068fb7f1fa86f0ce,True,False,1.0,0.40455662650602414
c2574cd7652a28e3,True,False,1.0,0.4133277108433735
511c25a1c1f88e9f,True,False,1.0,0.2953481927710843
3a94c2f4fb4b7625,True,True,,0.46312108433734944
332c5f1ac32f6f09,True,False,1.0,0.3608390436746988
7c72efac60abec7d,True,True,,0.5427598777462792
d00d5be892f92ca4,True,False,2.0,0.43496024096385544
ca4704c90608d5e2,True,True,,0.5878194779116466
99ef346383ce812c,True,False,1.0,0.36483373493975896
7020de7b187fcfd4,True,True,,0.39114759036144575
e67f888ddf4a10ea,True,True,,0.39424277108433736
e4f7b3e857b3e9bb,True,False,2.0,0.42826385542168677
d5ef55193118eed0,True,True,,0.4074197074010327
8bb29df749f80186,True,True,,0.4139938955823293
6a8b8dec75c7d01a,True,True,,0.4095394912985274
8722176a078fc716,True,True,,0.46814933809311315
bb5863076e5cd05c,True,False,1.0,0.34962346459006755
b1370e385ee60c55,True,False,1.0,0.3413262523779328
92df6144a15276b4,True,True,,0.46342467648371266
19e0a8dd22840217,True,False,1.0,0.4002097210760851
d2cd40b5980c75e1,True,True,,0.5078944922547333
c79348e41317f683,True,False,2.0,0.44687120897382626
cd95297dd04aa61b,True,False,2.0,0.4473269277108433
62223508b14e6fb5,True,True,,0.6005393194399218
3659e83d52d25812,True,True,,0.5134373493975903
defe483d24bb53d7,True,True,,0.49569638554216866
ce398cb862950f88,True,False,1.0,0.4017381124497991
055fdb28a108f9e4,True,False,2.0,0.4530281124497992
206a9a8b86e63fec,True,False,2.0,0.45423377796901887
5b5ee807ea033e29,True,False,2.0,0.42828624497991963
74776a0ad659bb71,True,True,,0.5742381124497992
98a7221cbd06e128,True,True,,0.6007862449799197
d3fc93275ba693b2,True,False,2.0,0.5067381124497992
36faa40bd48467fd,True,True,,0.6490704819277109
87a4c5811e4bfbf4,True,True,,0.6792381124497991
4cc92b074695d302,True,True,,0.46153295535081507
14f66aebadf7e134,True,True,,0.48005040160642576
6b6c6984e0260a31,True,True,,0.42674638554216876
87d932d86271c5a6,True,False,1.0,0.3034572289156626
178519ea31da0807,True,False,1.0,0.32836837349397585
759068be6a1ada2b,True,True,,0.4218126506024097
eae82162a518f6a0,True,False,1.0,0.2692289156626506
a0f21f6c262c26a8,True,True,,0.44009698795180724
2dd12e2b5a9a556a,True,False,1.0,0.2797246987951807
528eb611ee12cf54,True,True,,0.48842228915662655
107b5b694495a42f,True,False,1.0,0.3754222891566265
c87f5b543ee74fbf,True,False,1.0,0.3754222891566265
b6dce578bc0eea51,True,True,,0.5479222891566264
bd6a58f1719dff6e,True,False,2.0,0.42792228915662645
6b66a1bdd07db7ca,True,True,,0.5479222891566264
46681635cf33ea9f,True,False,2.0,0.42792228915662645
56bdd4f69affde14,True,False,2.0,0.4804222891566265
90f21388f7b316f9,True,True,,0.6004222891566264
2708ad8a4ac53a21,True,True,,0.6529222891566265
0e2d8405bacf5eb3,True,True,,0.6529222891566265
321c9a47bd8e60aa,True,True,,0.44344096385542164
8af47fdc645eba87,True,True,,0.5817893574297187
a3bf645df0a2a67b,True,True,,0.5436042168674698
9491189922bfbb54,True,True,,0.3407265060240964
13ea70f4a0214f50,True,False,1.0,0.2277265060240964
945dcd97920617fc,True,False,1.0,0.2277265060240964
9597cbd6d9dedba4,True,True,,0.4002265060240964
1cffd94df973820b,True,False,1.0,0.2802265060240964
50cad1789e95c675,True,True,,0.4002265060240964
c7941ff3eec5a00a,True,False,1.0,0.2802265060240964
e8705df9bff1d1d3,True,False,1.0,0.33272650602409637
131a3b17ee426ad4,True,False,1.0,0.33272650602409637
3b8500c199559039,True,False,1.0,0.38522650602409636
cb2d0bce1b918358,True,True,,0.5052265060240964
97edb32f7e2bca35,True,True,,0.7054560240963855
de8ef3648f54b3b8,True,True,,0.6388126506024098
ff21c025d5300a6c,True,False,2.0,0.519360843373494
2da22a8eb14b4954,True,True,,0.5427819277108433
2aa96977a73d3940,True,True,,0.5182090863453814
0770668b7a90ff67,True,True,,0.5717466532797857
bb08881c396b6a02,True,False,2.0,0.5054921507813431
ec09e51435a89555,True,True,,0.7051819277108434
7ab2b265f400bd89,True,False,2.0,0.5086710843373494
79e31e758d517daa,True,True,,0.629767469879518
b37a261800cf533e,True,False,1.0,0.28907440963855424
55473117f9daa501,True,True,,0.4575559571619813
b2a849eb5b80231d,True,False,1.0,0.3484616837721255
1c52cef78690f174,True,False,1.0,0.40364787055197526
8f21bcbdb49a0222,True,True,,0.5702291532326489
249cd73de04b6989,True,True,,0.5728827108433735
36beb17191e85756,True,False,1.0,0.2826998690413829
a281b517a80f3620,True,True,,0.41323574847334543
1881e18ab7b8070b,True,True,,0.46265783132530125
7989179b423eb95e,True,True,,0.4826949333046472
645549096cd1d4e4,True,True,,0.5922092453145917
bc0ba9ce9566f554,True,True,,0.5575451807228915
6a88d9fdbb410557,True,True,,0.7021668674698796
7c84f0ee7d667138,True,True,,0.7079228915662651
ac3582644118ddbb,True,True,,0.45665527108433734
d249cc3ee5259e3b,True,True,,0.4841373493975903
b36ae6c0a3bc71d6,True,False,1.0,0.3686863299351251
59ce254e6c8539ce,True,True,,0.5322373493975903
aef48c10585ee2a3,True,False,1.0,0.41331506024096387
d9d435aec9a5c4db,True,True,,0.5305247914735867
27fd67451c76509a,True,False,2.0,0.4189150602409638
ee113a66ba58834c,True,True,,0.5903647791164659
216bfe723287421f,True,False,2.0,0.4770150602409638
eb91ffefd75083dd,True,False,2.0,0.5202632530120482
d064116a7e8d5aec,True,False,2.0,0.5239150602409639
b2cdf6da2b589864,True,True,,0.37697469879518075
02882553982333b9,True,True,,0.46522341970622216
71821069221220f9,True,False,2.0,0.5031891566265061
1ae5dad9ceb4b2ad,True,False,2.0,0.5031891566265061
f53442e3022883e5,True,True,,0.7005222891566265
95527b84036b6c56,True,False,2.0,0.44265602409638555
c03bfbe17b0c8909,True,False,2.0,0.4645303212851406
f3a6adfcc13f646a,True,False,2.0,0.5835373493975904
a1314709f9c99a0d,True,True,,0.7098415662650602
81b760fc1a5e4476,True,False,1.0,0.33032483781278965
b5d9fef8a16cf6fd,True,False,2.0,0.5871006024096386
3ec3ae0c97ff367f,True,False,2.0,0.44731566265060235
d84664e8798fcb1f,True,False,2.0,0.44704156626506025
ecd4e398aac95188,True,True,,0.5612855421686747
ecd9e4c3622cd35b,True,False,2.0,0.4415596385542168
068a69a5713a76ed,True,True,,0.7081969879518072
5eed5781ad3b1c3f,True,False,1.0,0.34944638554216867
b398628b2d2fcede,True,False,1.0,0.3564463855421687
188d6314bb057cd6,True,False,1.0,0.3564463855421687
922ae6a1c8f43f29,True,False,1.0,0.40894638554216867
9517338b477160aa,True,True,,0.5289463855421687
9e84dcde35d3b7f2,True,False,1.0,0.40894638554216867
cfee5826374ecca3,True,True,,0.5289463855421687
6d528bedbf5a1837,True,True,,0.5814463855421685
3175ce4102fa661b,True,False,2.0,0.4614463855421686
d821333bf1a13615,True,False,2.0,0.5139463855421686
e6c2663ca35159b2,True,False,2.0,0.5139463855421686
13b637b549c90e84,True,False,1.0,0.3545150602409639
6a033ee62c1db85e,True,True,,0.706278313253012
9318a03e148503f7,True,True,,0.7021668674698796
117148b7cec1154d,True,True,,0.5590927710843374
130d196c957a664e,True,True,,0.7049078313253012
896dc2dfc3504324,True,False,1.0,0.3326063253012048
48e49e92e8923960,True,False,1.0,0.331457935189032
8b1d3234aa944349,True,False,1.0,0.34019529469228266
b91617d6dca6c08c,True,False,1.0,0.38418863589953034
b59d1487bdd41c36,True,True,,0.5212952960779288
ee62cbe3f6078bd3,True,True,,0.5056546686746988
3a9c0b6b6ec8a6cf,True,False,1.0,0.39119394334093127
02464aff7fa9991d,True,True,,0.5626749811746987
50973a79bc6baa7b,True,True,,0.5607403614457831
28bc509480fcfe4c,True,True,,0.612131201275691
dc6e87dec3ee4266,True,True,,0.6154752175368139
9e270cf398d34fba,True,False,2.0,0.437427108433735
6da3353eefaa350e,True,False,1.0,0.344605421686747
8b37d6560b64e82a,True,False,1.0,0.3236602409638554
0af09e93c4d94d42,True,True,,0.44603048192771083
fd39c7d79900b6ad,True,False,1.0,0.3908504819277109
9e0406b57091edbb,True,True,,0.5084552710843373
c5c34bf18e334fdc,True,False,2.0,0.43325527108433737
ad33bbb2f307993f,True,True,,0.6121279116465863
968c367e2ae757d9,True,True,,0.6134552710843373
07f410a96ca00aea,True,True,,0.483189156626506
439990990a31ae51,True,True,,0.4840114457831325
64b162bfffb42e4c,True,True,,0.4834632530120482
37816bb3c8302c69,True,False,2.0,0.4321012048192771
937c33cbe7d6a564,True,True,,0.7038114457831325
4b15c36392a4b010,True,False,1.0,0.3906127175368139
9cd5f979ab044d2d,True,False,1.0,0.34650322623828644
4d7b0a86ad0af165,True,True,,0.5241553012048192
8d1a736a736549f6,True,True,,0.5713953012048193
1eff00530e71bc93,True,True,,0.5092024542614905
334a03ced4c1c535,True,True,,0.6265059343758012
10da1f2fa79fdc79,True,False,1.0,0.4053230421686747
9ca5764200f41f04,True,False,2.0,0.441833734939759
4f67fd0bf27447f1,True,False,2.0,0.5827150602409639
6ca2ebe35f03eb23,True,False,1.0,0.3512870926328264
eabd76ca50b15331,True,False,1.0,0.4014721151271754
6c1941d5e77d5f04,True,False,1.0,0.3538150602409639
a5d7cdeeaa17e7bd,True,False,1.0,0.3645596385542168
9e15eb48179620d1,True,False,1.0,0.3637373493975903
e275038d00121756,True,False,1.0,0.3416280050434295
be878702073e14f4,True,True,,0.5238724497991968
df10806af88758d1,True,True,,0.5743610706978859
cd3c9e1259a95e03,True,True,,0.6291965627214741
7751980a39c48a3a,True,False,2.0,0.43881867469879515
0b249c8933ec0f35,True,True,,0.4417945783132531
d0b98f191ddf9998,True,False,2.0,0.4182713855421687
504f9d5701b1dc8a,True,True,,0.40152319277108434
d773a2ce7f7e244d,True,False,1.0,0.2885231927710843
335870b343c51df1,True,False,1.0,0.2885231927710843
076b7ff878c9db19,True,False,1.0,0.3410231927710844
7225a781f1564105,True,True,,0.4610231927710844
c797b44902b70757,True,False,1.0,0.3410231927710844
e7cfeca67716b49f,True,True,,0.4610231927710844
ba39ea4c59d730cd,True,True,,0.5135231927710844
1d4d087540f97caa,True,False,1.0,0.39352319277108433
83ab301330a909de,True,True,,0.5660231927710844
d07a142da524ffa7,True,False,2.0,0.4460231927710843
64517b5ab447ae01,True,False,2.0,0.4319451807228915
e7f2953353d0de9f,True,False,1.0,0.3908338855421687
80e848ace5009305,True,False,1.0,0.3978338855421687
b3a71326dbb81299,True,True,,0.5178338855421687
f22773897d87b522,True,False,2.0,0.4503338855421687
1be8332318d0f5fd,True,False,2.0,0.4503338855421687
b5b17210e2b00ad5,True,True,,0.5703338855421687
639b018495891097,True,False,2.0,0.4503338855421687
a820b6fa06593571,True,True,,0.6228338855421687
9f58d67933ab1178,True,True,,0.6228338855421687
ec9e61bdb766e7da,True,True,,0.6753338855421686
a1ea613080046389,True,True,,0.6753338855421686
0a60b0f22b32d83f,True,True,,0.6231891566265061
2f0cdbf65d176500,True,True,,0.5817893574297187
c2ef7692436772cb,True,True,,0.33442228915662653
d813679703be98d8,True,True,,0.34142228915662653
31d9906f94a95f4c,True,False,1.0,0.2214222891566265
229f786a88dda157,True,False,1.0,0.27392228915662653
c0de9bc6ff62e2a5,True,True,,0.3939222891566265
e29849c36113d746,True,True,,0.3939222891566265
f637262ab3dffa03,True,False,1.0,0.27392228915662653
41c7572d34d07ca7,True,True,,0.4464222891566265
584181e6c490c895,True,True,,0.4464222891566265
51d01b2a33c485a9,True,True,,0.4989222891566265
94a650c3d04c9bea,True,True,,0.4989222891566265
072fae1c9a97a030,True,True,,0.5245209453197405
37d509d1794d824b,True,True,,0.5815150602409638
5ff153840d49c092,True,True,,0.6340150602409638
714468175cdbdfea,True,True,,0.685776656626506
78a607c9c09f9dad,True,True,,0.7007963855421687
b0285461b833fb80,True,True,,0.7029891566265061
d68aec71a5cf594e,True,True,,0.3346963855421687
5cdb2d330096553b,True,False,1.0,0.22169638554216867
d20707d3055c1696,True,True,,0.34169638554216863
500d38af0241e055,True,True,,0.3941963855421687
61cca35391489622,True,False,1.0,0.2741963855421687
f144fb239d553596,True,False,1.0,0.2741963855421687
7c92e599c85891b6,True,True,,0.3941963855421687
1a0a4f78bf78c098,True,False,1.0,0.32669638554216873
b342d7bb16744a0e,True,False,1.0,0.32669638554216873
17cb28c115008d21,True,True,,0.4991963855421687
e06008a71791ceeb,True,True,,0.4991963855421687
edbf28729a35d9a7,True,True,,0.4090362449799197
eb6113efcadde8a3,True,False,1.0,0.2869714457831325
4d3c4520fa403fd2,True,False,1.0,0.287694578313253
0ee57ab26021a6d7,True,False,1.0,0.3381363299351251
9728dbd664498c07,True,False,1.0,0.3434029116465863
7db269478c3d5ee4,True,True,,0.454964156626506
72bf90be3f98fd94,True,True,,0.4634029116465863
998d5a15ce91cce4,True,False,1.0,0.38906832329317276
07fa8378515c482e,True,True,,0.5111838855421688
f3343f16199b750c,True,False,2.0,0.4415683232931727
c39764376bc25789,True,True,,0.565194578313253
10a4a9ffb6be56bf,True,True,,0.5161552710843373
dd4ae8cfd3945a4f,True,False,1.0,0.397394578313253
1531ed7f7a6adee1,True,True,,0.6229150602409638
c9ed6c2c53b80157,True,False,1.0,0.27706832329317266
592b6e78f25b55bf,True,False,1.0,0.3391349899598394
359119e93918f480,True,True,,0.49377319277108433
815d43d0871c79f9,True,False,2.0,0.4334222891566265
734fea785a5b4594,True,False,1.0,0.288239156626506
4141b95d47e338a1,True,True,,0.45913498995983937
e24af35a4213d267,True,False,1.0,0.3942194922547332
66a5a09ac6fd3835,True,False,2.0,0.44573915662650604
b40004f351581c5e,True,True,,0.471744578313253
2d9a82d935cea701,True,False,1.0,0.40103624497991963
54088f4afb7d4d6e,True,True,,0.4676204819277109
9dc6b7ae10375ca9,True,True,,0.5735362449799197
693c8ec3ba94bdfb,True,False,2.0,0.42627319277108433
e69e6d2f8a78c362,True,True,,0.5987731927710843
dc9e1abb602ebdc1,True,True,,0.6512731927710843
941e88d084e991a4,True,False,1.0,0.3799722891566265
94ec5884e83935dd,True,True,,0.5553481927710843
1541cfe486352111,True,False,1.0,0.2984222891566265
1640d1a23c72400c,True,True,,0.47247409638554216
f52849fdcc4aeec3,True,False,1.0,0.3594740963855422
6181b2ba3b65efa7,True,True,,0.47947409638554217
b410f5728be622b6,True,True,,0.5319740963855422
ddddaa227df15574,True,True,,0.5319740963855422
1308f7f47a43e7e5,True,True,,0.5319740963855422
82ddcca6eb6eda4e,True,True,,0.5319740963855422
4379bd79eca06a5e,True,True,,0.5844740963855422
cf247791d6164306,True,False,2.0,0.46447409638554216
eb00ed1472009579,True,False,2.0,0.5169740963855423
6fe6c449219f45bc,True,True,,0.6369740963855423
