cell_id,experiment,policy,n_heldout,permanence_successes,permanence_probability,permanence_wilson_lo,permanence_wilson_hi,collapse_probability,capture_probability,dove_extinction_probability,hawk_extinction_probability,mutant_extinction_probability,scavenger_extinction_probability,resource_hhi_mean,mean_welfare_final,min_zone_welfare_mean,geometric_welfare_mean,recovery_time_mean,adversarial_share_mean,mutation_survival_mean,diversity_mean,false_positive_punishment_mean,false_negative_aid_to_hawk_mean,scavenger_exploitation_mean,signal_truth_corr_mean,mutual_information_mean,audit_cost_share_mean,collapse_step_mean,population_final_mean,train_permanence_probability,delay,t_irrev,R,adversarial_strength,catastrophe_severity,catastrophe_frequency,diversity_floor,mutation_rate,scavenger_enabled,future_shock,audit_p,audit_C,audit_kappa,viable
A_021_scalar_welfare_d3_a0.85_s0.00_v0.00,A,scalar_welfare,15,5,0.3333333333333333,0.15176100694691236,0.5828687484878701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.040056142759292694,0.022677254771143986,0.19353464782741997,0.0,0.0,0.015466703519270672,0.9162122648097575,0.0,0.0,140.0,2560.6948858755272,0.4,3,8,2.6666666666666665,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_022_response_to_aid_d3_a0.85_s0.00_v0.00,A,response_to_aid,15,6,0.4,0.19824228082594664,0.642535572434923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.038250376802364185,0.022842394248384912,0.1937830686826971,0.0,0.0,0.014807622346534084,0.8919814370861467,0.0,0.0,140.0,2556.2090039321265,0.5,3,8,2.6666666666666665,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_023_local_global_d3_a0.85_s0.00_v0.00,A,local_global,15,5,0.3333333333333333,0.15176100694691236,0.5828687484878701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.037889883853717755,0.02290881656767758,0.19313913010566358,0.0,0.0,0.01470148994696139,0.8895664048704481,0.0,0.0,140.0,2555.407813291545,0.5,3,8,2.6666666666666665,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_024_feature_proxy_d6_a0.25_s0.00_v0.00,A,feature_proxy,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013609260945232664,0.0317154077288778,0.15170083013883826,0.0,0.0,0.0021531532078006934,0.3559913894450008,0.0,0.0,140.0,2513.9743559125172,0.0,6,8,1.3333333333333333,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_025_scalar_welfare_d6_a0.25_s0.00_v0.00,A,scalar_welfare,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013739650356259616,0.031645393694518555,0.1508303578637202,0.0,0.0,0.00221243554866879,0.4037484126807639,0.0,0.0,140.0,2514.1341052211474,0.0,6,8,1.3333333333333333,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_026_response_to_aid_d6_a0.25_s0.00_v0.00,A,response_to_aid,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013745008666053753,0.03165279401715596,0.1520587993470913,0.0,0.0,0.002199350453532694,0.3931150746551743,0.0,0.0,140.0,2514.166857210052,0.0,6,8,1.3333333333333333,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_027_local_global_d6_a0.25_s0.00_v0.00,A,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013732537828958696,0.031654289015188554,0.15202406751172445,0.0,0.0,0.0021953701498079823,0.3887326848978007,0.0,0.0,140.0,2514.137967531911,0.0,6,8,1.3333333333333333,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_028_feature_proxy_d6_a0.55_s0.00_v0.00,A,feature_proxy,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.022381306602501466,0.02832158648595944,0.1683776419829334,0.0,0.0,0.006524323153183335,0.7229336233252428,0.0,0.0,140.0,2528.2180966066003,0.0,6,8,1.3333333333333333,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_029_scalar_welfare_d6_a0.55_s0.00_v0.00,A,scalar_welfare,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.022616828072669216,0.02817979748990734,0.16678761929699293,0.0,0.0,0.006678251876307762,0.770115527742012,0.0,0.0,140.0,2528.4703895471202,0.0,6,8,1.3333333333333333,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_030_response_to_aid_d6_a0.55_s0.00_v0.00,A,response_to_aid,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02242283858312619,0.028185833495385712,0.1683171163933862,0.0,0.0,0.0065604703258549295,0.7417721683224077,0.0,0.0,140.0,2527.966316000163,0.0,6,8,1.3333333333333333,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_031_local_global_d6_a0.55_s0.00_v0.00,A,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.022328348397463355,0.02820601805608188,0.1681113955520842,0.0,0.0,0.006531434538040979,0.7387744693745983,0.0,0.0,140.0,2527.7686055279187,0.0,6,8,1.3333333333333333,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_032_feature_proxy_d6_a0.85_s0.00_v0.00,A,feature_proxy,15,6,0.4,0.19824228082594664,0.642535572434923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03914933579564149,0.023059457473077635,0.19568825347542898,0.0,0.0,0.01504442856257423,0.8952820208698474,0.0,0.0,140.0,2559.253896563921,0.6,6,8,1.3333333333333333,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_033_scalar_welfare_d6_a0.85_s0.00_v0.00,A,scalar_welfare,15,5,0.3333333333333333,0.15176100694691236,0.5828687484878701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03969445955506942,0.022793851654128974,0.1931606993399407,0.0,0.0,0.01539091614238716,0.9180919235963151,0.0,0.0,140.0,2560.0276281211336,0.5,6,8,1.3333333333333333,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_034_response_to_aid_d6_a0.85_s0.00_v0.00,A,response_to_aid,15,4,0.26666666666666666,0.10897276103182815,0.5195088965768674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03787973812483424,0.022933979550422045,0.19318800823712057,0.0,0.0,0.01469450484006631,0.8919408303695325,0.0,0.0,140.0,2555.4502427953807,0.4,6,8,1.3333333333333333,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_035_local_global_d6_a0.85_s0.00_v0.00,A,local_global,15,4,0.26666666666666666,0.10897276103182815,0.5195088965768674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0375531617201806,0.023000726254926124,0.1926068095581953,0.0,0.0,0.014593277213018474,0.8892807125481217,0.0,0.0,140.0,2554.7431160182296,0.3,6,8,1.3333333333333333,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_036_feature_proxy_d10_a0.25_s0.00_v0.00,A,feature_proxy,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013573974555869358,0.03172491232765453,0.15159525878573982,0.0,0.0,0.002148782099664028,0.35712376749601943,0.0,0.0,140.0,2513.906435709487,0.0,10,8,0.8,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_037_scalar_welfare_d10_a0.25_s0.00_v0.00,A,scalar_welfare,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.01366800544419476,0.03166533491012584,0.15065539550794022,0.0,0.0,0.0022125540698468343,0.40938897047748296,0.0,0.0,140.0,2513.9979914470164,0.0,10,8,0.8,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_038_response_to_aid_d10_a0.25_s0.00_v0.00,A,response_to_aid,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013693518347522892,0.031665135571310475,0.15192622346955068,0.0,0.0,0.00219893095367723,0.398290040193738,0.0,0.0,140.0,2514.063781651447,0.0,10,8,0.8,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_039_local_global_d10_a0.25_s0.00_v0.00,A,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.013685458410063285,0.03166504982958284,0.15190169557744765,0.0,0.0,0.002194693996300959,0.3932821798794009,0.0,0.0,140.0,2514.042340575217,0.0,10,8,0.8,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_040_feature_proxy_d10_a0.55_s0.00_v0.00,A,feature_proxy,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.022343961047981215,0.02834274927293024,0.16825879318821751,0.0,0.0,0.006510275651459174,0.7257287054769168,0.0,0.0,140.0,2528.17513039431,0.0,10,8,0.8,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_041_scalar_welfare_d10_a0.55_s0.00_v0.00,A,scalar_welfare,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02236821061280977,0.028249740707760918,0.16629393041539905,0.0,0.0,0.006651205828649948,0.7749375402285328,0.0,0.0,140.0,2527.9946573840284,0.0,10,8,0.8,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_042_response_to_aid_d10_a0.55_s0.00_v0.00,A,response_to_aid,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.022224514721737514,0.02823756371910618,0.16789642819783407,0.0,0.0,0.006526851610928191,0.7445748764995676,0.0,0.0,140.0,2527.576384621006,0.0,10,8,0.8,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_043_local_global_d10_a0.55_s0.00_v0.00,A,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.022129555279236615,0.028255865516062885,0.16768203248930835,0.0,0.0,0.006496932689127784,0.7407648215872318,0.0,0.0,140.0,2527.3723599890645,0.0,10,8,0.8,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_044_feature_proxy_d10_a0.85_s0.00_v0.00,A,feature_proxy,15,6,0.4,0.19824228082594664,0.642535572434923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03918602844655115,0.023080752372419258,0.1957394611088871,0.0,0.0,0.015036241740885616,0.8977511595955527,0.0,0.0,140.0,2559.4132985748493,0.6,10,8,0.8,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_045_scalar_welfare_d10_a0.85_s0.00_v0.00,A,scalar_welfare,15,5,0.3333333333333333,0.15176100694691236,0.5828687484878701,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03912609463370756,0.022951273124355617,0.19229790893766985,0.0,0.0,0.015273889019854282,0.920423101721953,0.0,0.0,140.0,2558.9061383162725,0.4,10,8,0.8,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_046_response_to_aid_d10_a0.85_s0.00_v0.00,A,response_to_aid,15,4,0.26666666666666666,0.10897276103182815,0.5195088965768674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03730211211880495,0.023060021377459904,0.1921369779601844,0.0,0.0,0.014518749183073366,0.8926120002388332,0.0,0.0,140.0,2554.223540182667,0.2,10,8,0.8,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
A_047_local_global_d10_a0.85_s0.00_v0.00,A,local_global,15,3,0.2,0.07047420643610411,0.4518593533465045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03697883468107624,0.023132360003192277,0.19158625293066311,0.0,0.0,0.01441332596191586,0.8895723082362181,0.0,0.0,140.0,2553.5392942500416,0.1,10,8,0.8,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
B_048_local_global_d1_a0.55_s0.00_v0.00,B,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.022405929800698627,0.028176491336614092,0.1681547925610824,0.0,0.0,0.006612991593021194,0.18558288328552044,0.0,0.0,140.0,2527.8970894597455,0.0,1,8,8.0,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
B_049_local_global_d3_a0.55_s0.00_v0.00,B,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.02240761943793943,0.028167965110906745,0.1681510843168092,0.0,0.0,0.0066189447837666756,0.18960907791063122,0.0,0.0,140.0,2527.87870432497,0.0,3,8,2.6666666666666665,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
B_050_local_global_d6_a0.55_s0.00_v0.00,B,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.022366244786630272,0.028189797694703287,0.16806722244282113,0.0,0.0,0.006609833717897888,0.1936156255397339,0.0,0.0,140.0,2527.826959973059,0.0,6,8,1.3333333333333333,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
B_051_local_global_d10_a0.55_s0.00_v0.00,B,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.022102535596851308,0.02825294637311563,0.16753504879923525,0.0,0.0,0.006568225975129081,0.19837160589768754,0.0,0.0,140.0,2527.292856359372,0.0,10,8,0.8,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
B_052_local_global_d14_a0.55_s0.00_v0.00,B,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.021740967536222313,0.028345029044915482,0.16677592881970363,0.0,0.0,0.0065259658978625654,0.203825722119475,0.0,0.0,140.0,2526.5764487851548,0.0,14,8,0.5714285714285714,0.55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0
C_053_feature_proxy_d4_a0.60_s0.00_v0.00,C,feature_proxy,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.10021735686186978,0.38339772147668055,0.6771753387139993,0.0,0.0,0.02038220490517447,0.8391390150106465,0.0,0.0,140.0,3506.960227824607,1.0,4,8,2.0,0.6,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,1
C_054_local_consequence_d4_a0.60_s0.00_v0.00,C,local_consequence,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09799501961700709,0.38510889796808634,0.67478505791549,0.0,0.0,0.019926250657929703,0.8343300465405448,0.0,0.0,140.0,3527.4313732627256,1.0,4,8,2.0,0.6,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,1
C_055_response_to_aid_d4_a0.60_s0.00_v0.00,C,response_to_aid,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09877700600118483,0.38449994908877155,0.6755152522026253,0.0,0.0,0.0201090954634185,0.8376381518069284,0.0,0.0,140.0,3517.0551520179574,1.0,4,8,2.0,0.6,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,1
C_056_local_global_d4_a0.60_s0.00_v0.00,C,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0984873440814822,0.38472439791233753,0.6752529912421157,0.0,0.0,0.020033088272315844,0.8352894546179335,0.0,0.0,140.0,3520.457576773604,1.0,4,8,2.0,0.6,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,1
D_057_always_cut_sagging_d4_a0.45_s0.25_v0.00,D,always_cut_sagging,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9997620037410475,0.9971440448925704,0.9997571987263341,0.0,0.06838581282080698,0.3359425957650944,0.6153237144544649,0.0,0.0,0.009716462796947925,0.834816617290332,0.0,0.0,140.0,4029.2518508853195,1.0,4,8,2.0,0.45,0.25,0.055,0.0,0.006,0,0,0.0,0.0,0.0,1
D_058_always_aid_sagging_d4_a0.45_s0.25_v0.00,D,always_aid_sagging,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9997293993680383,0.9967527924164593,0.9997231633965001,0.0,0.06840852380298464,0.3359311897540212,0.6171519431626329,0.0,0.0,0.009750477488451113,0.8305552868805662,0.0,0.0,140.0,4029.3139647427233,1.0,4,8,2.0,0.45,0.25,0.055,0.0,0.006,0,0,0.0,0.0,0.0,1
D_059_response_to_aid_d4_a0.45_s0.25_v0.00,D,response_to_aid,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.999739693481878,0.9968763217825352,0.9997339300462061,0.0,0.06795622419692725,0.3364888393466626,0.6169543941377952,0.0,0.0,0.009559014014877224,0.817147495738113,0.0,0.0,140.0,4030.0298189385157,1.0,4,8,2.0,0.45,0.25,0.055,0.0,0.006,0,0,0.0,0.0,0.0,1
D_060_local_global_d4_a0.45_s0.25_v0.00,D,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9997400128660289,0.9968801543923461,0.9997342637842389,0.0,0.06788786900556916,0.3365713874284726,0.6168799539846754,0.0,0.0,0.009540645411455235,0.8160649791247947,0.0,0.0,140.0,4030.124560297374,1.0,4,8,2.0,0.45,0.25,0.055,0.0,0.006,0,0,0.0,0.0,0.0,1
D_061_always_cut_sagging_d4_a0.45_s0.45_v0.00,D,always_cut_sagging,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9992618723220913,0.9911424678650965,0.9992142656831795,0.0,0.06839946304588713,0.3343493458603492,0.6147877002758192,0.0,0.0,0.00975012129987088,0.8355222685888494,0.0,0.0,140.0,4018.064855059597,1.0,4,8,2.0,0.45,0.45,0.055,0.0,0.006,0,0,0.0,0.0,0.0,1
D_062_always_aid_sagging_d4_a0.45_s0.45_v0.00,D,always_aid_sagging,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9992398007580463,0.9908776090965559,0.9991874896046742,0.0,0.06838278967336128,0.33437138982719616,0.6165061374826737,0.0,0.0,0.0097812414506356,0.8311979504831316,0.0,0.0,140.0,4018.090731627595,1.0,4,8,2.0,0.45,0.45,0.055,0.0,0.006,0,0,0.0,0.0,0.0,1
D_063_response_to_aid_d4_a0.45_s0.45_v0.00,D,response_to_aid,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9992535333261344,0.9910423999136128,0.9992031846820648,0.0,0.06792968936110373,0.3349087763608964,0.6162999322755741,0.0,0.0,0.009587723796071947,0.8179702728089342,0.0,0.0,140.0,4018.6595044985165,1.0,4,8,2.0,0.45,0.45,0.055,0.0,0.006,0,0,0.0,0.0,0.0,1
D_064_local_global_d4_a0.45_s0.45_v0.00,D,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9992546380501961,0.9910556566023535,0.9992044454952035,0.0,0.0678931964679033,0.33497340328222613,0.6162520735729452,0.0,0.0,0.009567471326221632,0.8166815646862631,0.0,0.0,140.0,4018.8489240279855,1.0,4,8,2.0,0.45,0.45,0.055,0.0,0.006,0,0,0.0,0.0,0.0,1
D_065_always_cut_sagging_d4_a0.45_s0.65_v0.00,D,always_cut_sagging,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9984395564169445,0.9818082822882219,0.998290935170714,0.0,0.06840662061894957,0.33257792753751453,0.6141300758852866,0.0,0.0,0.009788184745434886,0.836290439212619,0.0,0.0,140.0,4005.440060497978,1.0,4,8,2.0,0.45,0.65,0.055,0.0,0.006,0,0,0.0,0.0,0.0,1
D_066_always_aid_sagging_d4_a0.45_s0.65_v0.00,D,always_aid_sagging,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9984098531825183,0.9815824409836196,0.9982536524499115,0.0,0.06836526885099774,0.3327183971091952,0.6157837091716839,0.0,0.0,0.009818769456729569,0.831565866346049,0.0,0.0,140.0,4006.1265395314945,1.0,4,8,2.0,0.45,0.65,0.055,0.0,0.006,0,0,0.0,0.0,0.0,1
D_067_response_to_aid_d4_a0.45_s0.65_v0.00,D,response_to_aid,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9984093813673606,0.9817090823425901,0.9982554879775306,0.0,0.06789544642123907,0.3331799070788661,0.6154770695242626,0.0,0.0,0.009629425909010338,0.8189086780517056,0.0,0.0,140.0,4006.043978890297,1.0,4,8,2.0,0.45,0.65,0.055,0.0,0.006,0,0,0.0,0.0,0.0,1
D_068_local_global_d4_a0.45_s0.65_v0.00,D,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9984087318790059,0.9817439086442811,0.998255065039534,0.0,0.06786814278420117,0.33323379847590284,0.6154838716314971,0.0,0.0,0.009603290214795886,0.8177352720263561,0.0,0.0,140.0,4006.2187034630197,1.0,4,8,2.0,0.45,0.65,0.055,0.0,0.006,0,0,0.0,0.0,0.0,1
E_069_response_to_aid_d4_a0.45_s0.50_v0.00,E,response_to_aid,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.998607096808474,0.9858513692281016,0.998561968340549,0.0,0.02044988822614261,0.030228751679286636,0.17189956173150708,0.0,0.0,0.005815937486321441,0.8371451528201629,0.0,0.0,140.0,2527.7889406052727,0.0,4,8,2.0,0.45,0.5,0.06,0.0,0.0,1,0,0.0,0.0,0.0,0
E_070_response_to_aid_d4_a0.70_s0.50_v0.00,E,response_to_aid,15,1,0.06666666666666667,0.011866588606194883,0.2981707755242399,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.9985516869421666,0.9851845134483508,0.9985020169883078,0.0,0.030850946182985776,0.026046659017461903,0.1889878801792854,0.0,0.0,0.011685462929195827,0.9057752458621295,0.0007222883451330358,0.0,140.0,2544.4420224539836,0.1,4,8,2.0,0.7,0.5,0.06,0.0,0.0,1,0,0.0,0.0,0.0,0
E_071_local_global_d4_a0.45_s0.50_v0.00,E,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986531731273534,0.9862360794809317,0.9986091928260391,0.0,0.020432068409979406,0.030235869787035487,0.17187868741902204,0.0,0.0,0.005799881381303666,0.8358708472283308,0.0,0.0,140.0,2527.759100558787,0.0,4,8,2.0,0.45,0.5,0.06,0.0,0.0,1,0,0.0,0.0,0.0,0
E_072_local_global_d4_a0.70_s0.50_v0.00,E,local_global,15,1,0.06666666666666667,0.011866588606194883,0.2981707755242399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986088891851478,0.9856514726142025,0.9985609315838168,0.0,0.030764611960883197,0.026098333140333142,0.18891689873272793,0.0,0.0,0.01164910190711146,0.9049387681623197,0.0007222883451330358,0.0,140.0,2544.3484196813974,0.1,4,8,2.0,0.7,0.5,0.06,0.0,0.0,1,0,0.0,0.0,0.0,0
E_073_audit_penalty_d4_a0.45_s0.50_v0.00,E,audit_penalty,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.9989803818590133,0.9877645823081589,0.9989478810074313,0.0,0.020363233883434625,0.030215207255850432,0.17164789016310175,0.0,0.0,0.005851060110471161,0.8370970620450133,0.0,0.020000000000000004,140.0,2527.6210126063743,0.0,4,8,2.0,0.45,0.5,0.06,0.0,0.0,1,0,0.25,0.55,0.08,0
E_074_audit_penalty_d4_a0.70_s0.50_v0.00,E,audit_penalty,15,1,0.06666666666666667,0.011866588606194883,0.2981707755242399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989382252241923,0.9872587026903081,0.9989032965830863,0.0,0.030769046810873273,0.026048065464064293,0.18874418031529513,0.0,0.0,0.011774504967813959,0.9083341738249974,0.0016020873308262604,0.020000000000000004,140.0,2544.3204313267024,0.1,4,8,2.0,0.7,0.5,0.06,0.0,0.0,1,0,0.25,0.55,0.08,0
F_075_local_global_d4_a0.42_s0.48_v0.00,F,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1353359146234763,0.601804534683886,0.6685686726333943,0.0,0.0,0.017169457330452005,0.8439926916990039,0.0,0.0,140.0,2434.5486910775007,1.0,4,8,2.0,0.42,0.48,0.0,0.0,0.018,0,1,0.0,0.0,0.0,1
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,F,geometric_diversity,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.137939634837337,0.6013802471317146,0.6585646620526133,0.0,0.0,0.01900388304947658,0.910141049910706,0.004446968605632856,0.0,140.0,2428.6280618523483,1.0,4,8,2.0,0.42,0.48,0.0,0.0,0.018,0,1,0.0,0.0,0.0,1
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,F,monoculture_optimizer,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13762957951364405,0.5995977386070116,0.6670018825030614,0.0,0.0,0.017563739548417022,0.8794424244329011,0.004326978223537618,0.0,140.0,2436.5945106586146,1.0,4,8,2.0,0.42,0.48,0.0,0.0,0.018,0,1,0.0,0.0,0.0,1
F_078_local_global_d4_a0.42_s0.48_v0.12,F,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1353359146234763,0.601804534683886,0.6685686726333943,0.0,0.0,0.017169457330452005,0.8439926916990039,0.0,0.0,140.0,2434.5486910775007,1.0,4,8,2.0,0.42,0.48,0.0,0.12,0.018,0,1,0.0,0.0,0.0,1
